400; 0.3546409669240923
405; 0.3933102205357838
410; 0.4319979402727435
415; 0.4694365383285958
420; 0.5055198746980876
425; 0.5378513711291263
430; 0.5675968237345103
435; 0.5970866367508398
440; 0.6178365322391157
445; 0.6386870738966272
450; 0.6479880496654239
455; 0.6544349658899532
460; 0.6547231220565968
465; 0.6441425990209282
470; 0.6172505065158564
475; 0.5901355705700883
480; 0.5541341277455577
485; 0.5087965896293306
490; 0.4627216490149806
495; 0.41259274718566896
500; 0.36220868838526543
505; 0.3117430101852141
510; 0.2631989897112257
515; 0.2219006564062438
520; 0.18920251181847814
525; 0.16003707160747394
530; 0.13847733043347477
535; 0.11769252472800384
540; 0.1009369864392522
545; 0.08442794684046162
550; 0.07080531304091076
555; 0.05933973479518473
560; 0.04898190663073243
565; 0.04282150102652005
570; 0.038630808716845655
575; 0.033935408709583115
580; 0.030056402326068987
585; 0.027069621550256606
590; 0.024184488881223043
595; 0.022263763664788216
600; 0.021310648374735397
605; 0.021309714612311126
610; 0.0213090416425068
615; 0.021020519438629037
620; 0.02473736944977567
625; 0.027191921771738903
630; 0.030648106222560312
635; 0.036469654182132105
640; 0.04247524140604386
645; 0.04858733982434771
650; 0.055933652966742464
655; 0.06176499116611822
660; 0.06760890131996411
665; 0.073199819610688
670; 0.07732203669895821
675; 0.08221284060040546
680; 0.08304261431878701
685; 0.084882597007649
690; 0.08513871666785278
695; 0.08298471214871306
700; 0.07880199876270733
